caldt,vwretd,vwretx,ewretd,ewretx,totval,totcnt,usdval,usdcnt,spindx,sprtrn
2013-03-20,0.006787,0.006777,0.008587,0.008567,14335147400.00,500,14238524100.00,500,1558.71,0.006697
2013-03-21,-0.008485,-0.008503,-0.009182,-0.009226,14213251000.00,500,14335147400.00,500,1545.80,-0.008282
2013-03-22,0.007153,0.007153,0.005277,0.005277,14313777800.00,500,14213251000.00,500,1556.89,0.007174
2013-03-25,-0.003320,-0.003320,-0.002963,-0.002963,14266355200.00,500,14313777800.00,500,1551.69,-0.003340
2013-03-26,0.008095,0.007764,0.007903,0.007505,14376676700.00,500,14266355200.00,500,1563.77,0.007785
2013-03-27,-0.000461,-0.000518,0.000115,0.000043,14369248400.00,500,14376676700.00,500,1562.85,-0.000588
2013-03-28,0.004015,0.004009,0.006328,0.006312,14436687900.00,500,14369248400.00,500,1569.19,0.004057
2013-04-01,-0.004271,-0.004317,-0.007218,-0.007264,14373967000.00,500,14436687900.00,500,1562.17,-0.004474
2013-04-02,0.005018,0.005009,0.001265,0.001257,14446004300.00,500,14373967000.00,500,1570.25,0.005172
2013-04-03,-0.010349,-0.010530,-0.011902,-0.011984,14293884900.00,500,14446004300.00,500,1553.69,-0.010546
2013-04-04,0.004128,0.004065,0.005483,0.005467,14352020200.00,500,14293884900.00,500,1559.98,0.004048
2013-04-05,-0.004222,-0.004229,-0.003177,-0.003186,14291330100.00,500,14352020200.00,500,1553.28,-0.004295
2013-04-08,0.006677,0.006358,0.008418,0.008307,14382830000.00,500,14291330100.00,500,1563.07,0.006303
2013-04-09,0.003805,0.003800,0.003910,0.003902,14437490100.00,500,14382830000.00,500,1568.61,0.003544
2013-04-10,0.012105,0.012040,0.012439,0.012375,14611293500.00,500,14437490100.00,500,1587.73,0.012189
2013-04-11,0.003536,0.003448,0.004656,0.004576,14660559600.00,500,14611293500.00,500,1593.37,0.003552
2013-04-12,-0.002725,-0.002745,-0.004210,-0.004226,14619716000.00,500,14660559600.00,500,1588.85,-0.002837
2013-04-15,-0.022746,-0.022746,-0.027586,-0.027586,14287214500.00,500,14619716000.00,500,1552.36,-0.022966
2013-04-16,0.014195,0.014195,0.015299,0.015299,14490033700.00,500,14287214500.00,500,1574.57,0.014307
2013-04-17,-0.014184,-0.014184,-0.015695,-0.015699,14284520600.00,500,14490033700.00,500,1552.01,-0.014328
2013-04-18,-0.006680,-0.006713,-0.005320,-0.005346,14188737500.00,500,14284520600.00,500,1541.61,-0.006701
2013-04-19,0.008838,0.008796,0.009189,0.009170,14313951600.00,500,14188737500.00,500,1555.25,0.008848
2013-04-22,0.004653,0.004632,0.003780,0.003750,14380388000.00,500,14313951600.00,500,1562.50,0.004662
2013-04-23,0.010427,0.010427,0.010860,0.010860,14530304400.00,500,14380388000.00,500,1578.78,0.010419
2013-04-24,0.000125,0.000003,0.004011,0.003978,14530327500.00,500,14530304400.00,500,1578.79,0.000006
2013-04-25,0.004200,0.004158,0.006652,0.006609,14590737100.00,500,14530327500.00,500,1585.16,0.004035
2013-04-26,-0.001880,-0.001926,-0.004294,-0.004357,14561672000.00,500,14590737100.00,500,1582.24,-0.001842
2013-04-29,0.007100,0.007081,0.007098,0.007018,14664778900.00,500,14561672000.00,500,1593.61,0.007186
2013-04-30,0.002534,0.002522,0.003346,0.003316,14691831600.00,500,14664778900.00,500,1597.57,0.002485
2013-05-01,-0.009213,-0.009256,-0.010052,-0.010101,14571786200.00,500,14708081200.00,500,1582.70,-0.009308
2013-05-02,0.009456,0.009376,0.010297,0.010208,14706632300.00,500,14571786200.00,500,1597.59,0.009408
2013-05-03,0.010695,0.010579,0.013054,0.012958,14862223600.00,500,14706632300.00,500,1614.42,0.010535
2013-05-06,0.001785,0.001783,0.002351,0.002345,14888700000.00,500,14862223600.00,500,1617.50,0.001908
2013-05-07,0.005245,0.005191,0.006314,0.006246,14959220600.00,500,14881964400.00,499,1625.96,0.005230
2013-05-08,0.004475,0.003986,0.005488,0.005296,15018848800.00,500,14959220600.00,499,1632.69,0.004139
2013-05-09,-0.003264,-0.003714,-0.002894,-0.003040,14972661400.00,500,15028471000.00,500,1626.67,-0.003687
2013-05-10,0.004434,0.004424,0.006606,0.006563,15038956900.00,500,14972661400.00,500,1633.70,0.004322
2013-05-13,0.000144,0.000047,-0.001903,-0.002028,15039664500.00,500,15038956900.00,500,1633.77,0.000043
2013-05-14,0.010441,0.010216,0.012212,0.012118,15193311200.00,500,15039664500.00,500,1650.34,0.010142
2013-05-15,0.005529,0.005223,0.005940,0.005702,15272689500.00,500,15193311200.00,500,1658.78,0.005114
2013-05-16,-0.004957,-0.005000,-0.006325,-0.006384,15197026900.00,500,15272689500.00,500,1650.47,-0.005010
2013-05-17,0.010277,0.010253,0.012171,0.012129,15352883300.00,500,15197026900.00,500,1667.47,0.010300
2013-05-20,-0.000680,-0.000701,0.000045,0.000002,15342105600.00,500,15352883300.00,500,1666.29,-0.000708
2013-05-21,0.001665,0.001637,0.001173,0.001112,15367225000.00,500,15342105600.00,500,1669.16,0.001722
2013-05-22,-0.008264,-0.008383,-0.011859,-0.011979,15238419600.00,500,15367225000.00,500,1655.35,-0.008274
2013-05-23,-0.002871,-0.003009,-0.002018,-0.002078,15192629300.00,500,15238419600.00,500,1650.51,-0.002924
2013-05-24,-0.000402,-0.000420,-0.002721,-0.002752,15194777300.00,500,15201162900.00,500,1649.60,-0.000551
2013-05-28,0.006402,0.006383,0.006690,0.006672,15291765100.00,500,15194777300.00,500,1660.06,0.006341
2013-05-29,-0.007039,-0.007188,-0.007615,-0.007868,15181842200.00,500,15291765100.00,500,1648.36,-0.007048
2013-05-30,0.003664,0.003486,0.004994,0.004804,15234821900.00,500,15181842200.00,500,1654.41,0.003670
2013-05-31,-0.014153,-0.014157,-0.013588,-0.013611,15008107900.00,500,15234821900.00,500,1630.74,-0.014307
2013-06-03,0.006028,0.005928,0.002911,0.002828,15097082000.00,500,15008107900.00,500,1640.42,0.005936
2013-06-04,-0.005431,-0.005469,-0.005836,-0.005846,15014516200.00,500,15097082000.00,500,1631.38,-0.005511
2013-06-05,-0.013435,-0.013679,-0.013835,-0.014172,14809304600.00,500,15014516200.00,500,1608.90,-0.013780
2013-06-06,0.008539,0.008386,0.009768,0.009574,14933499000.00,500,14809304600.00,500,1622.56,0.008490
2013-06-07,0.012915,0.012899,0.013572,0.013532,15150502000.00,500,14957568300.00,500,1643.38,0.012832
2013-06-10,-0.000310,-0.000370,-0.000706,-0.000796,15144707400.00,500,15150502000.00,500,1642.81,-0.000347
2013-06-11,-0.010230,-0.010237,-0.011188,-0.011198,14989674000.00,500,15144707400.00,500,1626.13,-0.010153
2013-06-12,-0.008146,-0.008469,-0.008981,-0.009434,14863179500.00,500,14989674000.00,500,1612.52,-0.008370
2013-06-13,0.014841,0.014697,0.018133,0.018021,15081619300.00,500,14863179500.00,500,1636.36,0.014784
2013-06-14,-0.005876,-0.005886,-0.005449,-0.005481,14992896100.00,500,15081619300.00,500,1626.73,-0.005885
2013-06-17,0.007613,0.007602,0.008065,0.008034,15106747600.00,500,14992896100.00,500,1639.04,0.007567
2013-06-18,0.007811,0.007793,0.007959,0.007895,15224478200.00,500,15106747600.00,500,1651.81,0.007791
2013-06-19,-0.013912,-0.013919,-0.014558,-0.014568,15012562900.00,500,15224478200.00,500,1628.93,-0.013851
2013-06-20,-0.024876,-0.025025,-0.025953,-0.025996,14636861200.00,500,15012562900.00,500,1588.19,-0.025010
2013-06-21,0.002352,0.002348,0.002576,0.002556,14671193200.00,500,14636861200.00,500,1592.43,0.002670
2013-06-24,-0.011854,-0.011854,-0.012581,-0.012581,14497718500.00,500,14671629900.00,500,1573.09,-0.012145
2013-06-25,0.009489,0.009391,0.011692,0.011663,14633864100.00,500,14497718500.00,500,1588.03,0.009497
2013-06-26,0.009840,0.009638,0.009221,0.008889,14774903800.00,500,14633864100.00,500,1603.26,0.009590
2013-06-27,0.006371,0.006286,0.009161,0.009058,14867772500.00,500,14774903800.00,500,1613.20,0.006200
2013-06-28,-0.004367,-0.004375,-0.003236,-0.003256,14791521300.00,500,14867772500.00,500,1606.28,-0.004290
2013-07-01,0.005481,0.005374,0.006436,0.006377,14867342100.00,500,14795312700.00,500,1614.96,0.005404
2013-07-02,-0.000412,-0.000626,-0.001630,-0.001731,14858028500.00,500,14867342100.00,500,1614.08,-0.000545
2013-07-03,0.000831,0.000822,-0.000718,-0.000741,14870245100.00,500,14858028500.00,500,1615.41,0.000824
2013-07-05,0.010113,0.010108,0.010773,0.010771,15020627000.00,500,14870245100.00,500,1631.89,0.010202
2013-07-08,0.005695,0.005404,0.005117,0.005014,15101798500.00,500,15020627000.00,500,1640.46,0.005252
2013-07-09,0.007262,0.007243,0.007882,0.007848,15202937300.00,500,15093617500.00,500,1652.32,0.007230
2013-07-10,0.000236,0.000188,0.001700,0.001681,15205796700.00,500,15202937300.00,500,1652.62,0.000182
2013-07-11,0.013691,0.013592,0.014778,0.014692,15412471200.00,500,15205796700.00,500,1675.02,0.013554
2013-07-12,0.003009,0.003009,0.003255,0.003255,15458803900.00,500,15412471200.00,500,1680.19,0.003087
2013-07-15,0.001522,0.001518,0.001789,0.001787,15481724200.00,500,15458803900.00,500,1682.50,0.001375
2013-07-16,-0.003745,-0.003745,-0.004951,-0.004951,15423748200.00,500,15481724200.00,500,1676.26,-0.003709
2013-07-17,0.002830,0.002722,0.002787,0.002768,15465517900.00,500,15423748200.00,500,1680.91,0.002774
2013-07-18,0.005011,0.004904,0.007362,0.007302,15540859300.00,500,15465517900.00,500,1689.37,0.005033
2013-07-19,0.001503,0.001472,0.002194,0.002172,15563628200.00,500,15540859300.00,500,1692.09,0.001610
2013-07-22,0.002035,0.002017,0.001652,0.001628,15594613900.00,500,15563628200.00,500,1695.53,0.002033
2013-07-23,-0.001750,-0.001750,-0.002119,-0.002119,15567392400.00,500,15594613900.00,500,1692.39,-0.001852
2013-07-24,-0.003726,-0.003739,-0.006970,-0.006998,15509206400.00,500,15567392400.00,500,1685.94,-0.003811
2013-07-25,0.002500,0.002486,0.004984,0.004966,15547692300.00,500,15509206400.00,500,1690.25,0.002556
2013-07-26,0.000813,0.000805,-0.000034,-0.000042,15561167700.00,500,15547692300.00,500,1691.65,0.000828
2013-07-29,-0.003651,-0.003718,-0.003851,-0.003925,15503321200.00,500,15561167700.00,500,1685.33,-0.003736
2013-07-30,0.000527,0.000492,0.002276,0.002153,15511017300.00,500,15503321200.00,500,1685.96,0.000374
2013-07-31,-0.000103,-0.000256,0.001500,0.001428,15481333300.00,500,15511017300.00,500,1685.73,-0.000136
2013-08-01,0.012504,0.012407,0.015361,0.015232,15673304600.00,500,15481333300.00,500,1706.87,0.012541
2013-08-02,0.001666,0.001644,0.001280,0.001230,15699025900.00,500,15673304600.00,500,1709.67,0.001640
2013-08-05,-0.001412,-0.001511,-0.001260,-0.001338,15675267100.00,500,15699025900.00,500,1707.14,-0.001480
2013-08-06,-0.005701,-0.005730,-0.006178,-0.006233,15585453500.00,500,15675267100.00,500,1697.37,-0.005723
2013-08-07,-0.003545,-0.003914,-0.005133,-0.005287,15524450800.00,500,15585453500.00,500,1690.91,-0.003806
2013-08-08,0.004056,0.003838,0.006442,0.006339,15583808100.00,500,15524450800.00,500,1697.48,0.003885
2013-08-09,-0.003307,-0.003486,-0.000980,-0.000994,15529494300.00,500,15583808100.00,500,1691.42,-0.003570
2013-08-12,-0.001138,-0.001169,-0.001294,-0.001381,15511335300.00,500,15529494300.00,500,1689.47,-0.001153
2013-08-13,0.002888,0.002655,0.001440,0.001293,15552518400.00,500,15511335300.00,500,1694.16,0.002776
2013-08-14,-0.004962,-0.005160,-0.005200,-0.005427,15472270200.00,500,15552518400.00,500,1685.39,-0.005177
2013-08-15,-0.014269,-0.014432,-0.014593,-0.014659,15248977200.00,500,15472270200.00,500,1661.32,-0.014282
2013-08-16,-0.003337,-0.003388,-0.003757,-0.003821,15197308800.00,500,15248977200.00,500,1655.83,-0.003305
2013-08-19,-0.005888,-0.005951,-0.007915,-0.008017,15107067600.00,500,15197308800.00,500,1646.06,-0.005900
2013-08-20,0.003870,0.003828,0.008173,0.008091,15164840200.00,500,15107067600.00,500,1652.35,0.003821
2013-08-21,-0.005602,-0.005654,-0.006961,-0.007021,15079093600.00,500,15164840200.00,500,1642.80,-0.005780
2013-08-22,0.008594,0.008584,0.010680,0.010650,15208537000.00,500,15079093600.00,500,1656.96,0.008619
2013-08-23,0.004166,0.004019,0.003278,0.003226,15269691500.00,500,15208537000.00,500,1663.50,0.003947
2013-08-26,-0.004020,-0.004035,-0.003637,-0.003674,15208103100.00,500,15269691500.00,500,1656.78,-0.004040
2013-08-27,-0.015764,-0.015764,-0.017557,-0.017557,14968364500.00,500,15208103100.00,500,1630.48,-0.015874
2013-08-28,0.002691,0.002502,0.001841,0.001568,15005807800.00,500,14968364500.00,500,1634.96,0.002748
2013-08-29,0.002221,0.002068,0.002931,0.002761,15036921800.00,500,15005807800.00,500,1638.17,0.001963
2013-08-30,-0.002944,-0.003025,-0.004290,-0.004351,14967939700.00,500,15036921800.00,500,1632.97,-0.003174
2013-09-03,0.004108,0.004055,0.004776,0.004729,15026881400.00,500,14967939700.00,500,1639.77,0.004164
2013-09-04,0.008289,0.008061,0.009442,0.009167,15147365800.00,500,15026881400.00,500,1653.08,0.008117
2013-09-05,0.001261,0.001233,0.002515,0.002425,15166035800.00,500,15147365800.00,500,1655.08,0.001210
2013-09-06,0.000194,0.000059,0.000946,0.000742,15166516400.00,500,15166035800.00,500,1655.17,0.000054
2013-09-09,0.010143,0.010092,0.011997,0.011930,15319739100.00,500,15166516400.00,500,1671.71,0.009993
2013-09-10,0.007445,0.007435,0.007979,0.007975,15433841900.00,500,15319739100.00,500,1683.99,0.007346
2013-09-11,0.003132,0.002995,0.003644,0.003429,15492946700.00,500,15446686000.00,500,1689.13,0.003052
2013-09-12,-0.003058,-0.003344,-0.004562,-0.004773,15441135400.00,500,15492946700.00,500,1683.42,-0.003380
2013-09-13,0.002824,0.002814,0.003067,0.003044,15485405200.00,500,15441135400.00,500,1687.99,0.002715
2013-09-16,0.005725,0.005720,0.007115,0.007097,15573989200.00,500,15485405200.00,500,1697.60,0.005693
2013-09-17,0.004337,0.004322,0.004651,0.004600,15640634900.00,500,15573989200.00,500,1704.76,0.004218
2013-09-18,0.012281,0.012271,0.012425,0.012407,15832563400.00,500,15640634900.00,500,1725.52,0.012178
2013-09-19,-0.001648,-0.001805,-0.002071,-0.002121,15803992500.00,500,15832563400.00,500,1722.34,-0.001843
2013-09-20,-0.007180,-0.007188,-0.008457,-0.008475,15690389900.00,500,15803992500.00,500,1709.91,-0.007217
